head_UMLS_CUI	relation	tail_UMLS_CUI
C0035220	NDFRT	C0872507
C0023219	NDFRT	C2979922
C0162627	NDFRT	C0975369
C1263846	NDFRT	C4082945
C0059566	NDFRT	C0043167
C0020517	NDFRT	C0981927
C0020517	NDFRT	C1815849
C0016509	NDFRT	C0690618
C0027412	NDFRT	C0978493
C0014836	NDFRT	C0975385
C0033700	NDFRT	C0085905
C0006434	NDFRT	C0979704
C0035229	NDFRT	C0979216
C0021400	NDFRT	C0981527
C0013264	NDFRT	C0057258
C0027051	NDFRT	C0978176
C0018790	NDFRT	C4048338
C0023443	NDFRT	C3249479
C0009806	NDFRT	C1572205
C1177631	NDFRT	C0006818
C0003868	NDFRT	C0775886
C0020538	NDFRT	C1572732
C0011581	NDFRT	C0282107
C0980542	NDFRT	C0018190
C0073109	NDFRT	C0042842
C0001144	NDFRT	C0784844
C0024121	NDFRT	C2980395
C0688635	NDFRT	C0015927
C0008196	NDFRT	C0037278
C0011881	NDFRT	C0705854
C0024530	NDFRT	C0979937
C0011581	NDFRT	C2316497
C0014547	NDFRT	C4282373
C0035457	NDFRT	C0976145
C0980947	NDFRT	C0025295
C1261473	NDFRT	C4082896
C0080233	NDFRT	C1298430
C0982822	NDFRT	C0014122
C0006846	NDFRT	C0979077
C0282193	NDFRT	C1635160
C0013221	NDFRT	C0981220
C0005586	NDFRT	C1699037
C0027051	NDFRT	C3162592
C0282219	NDFRT	C0032269
C2920329	NDFRT	C0001144
C1458155	NDFRT	C2937598
C0036974	NDFRT	C0063077
C0004096	NDFRT	C1874621
C0022081	NDFRT	C1814984
C0027051	NDFRT	C0589887
C0020458	NDFRT	C0937296
C0011796	NDFRT	C0042487
C1342680	NDFRT	C0029944
C0013295	NDFRT	C0978317
C0025322	NDFRT	C0976756
C0033860	NDFRT	C2368852
C0006818	NDFRT	C1762246
C0243002	NDFRT	C3249119
C0024473	NDFRT	C0978321
C0033860	NDFRT	C0694368
C0038941	NDFRT	C0975435
C0691784	NDFRT	C0026821
C0029458	NDFRT	C0976781
C0039614	NDFRT	C0689533
C0085426	NDFRT	C0037129
C0027051	NDFRT	C0704929
C0003873	NDFRT	C4529675
C0039240	NDFRT	C0979928
C0038395	NDFRT	C1509430
C0038356	NDFRT	C4082217
C0027051	NDFRT	C0688621
C0022729	NDFRT	C0975426
C0001623	NDFRT	C0981472
C0033860	NDFRT	C0980087
C0011581	NDFRT	C0036579
C0009443	NDFRT	C0691505
C1319724	NDFRT	C0014868
C0040038	NDFRT	C0297269
C0020538	NDFRT	C0693630
C0021890	NDFRT	C0778643
C0014544	NDFRT	C0937594
C0001723	NDFRT	C0979061
C0014863	NDFRT	C0708654
C0974900	NDFRT	C0040460
C0009326	NDFRT	C0690123
C0004238	NDFRT	C1329801
C0994392	NDFRT	C0027145
C0001261	NDFRT	C4048625
C0026896	NDFRT	C0974214
C0002878	NDFRT	C2963143
C0042029	NDFRT	C0689565
C1608306	NDFRT	C0022081
C0919267	NDFRT	C0085272
C0023219	NDFRT	C0352329
C0018190	NDFRT	C0980543
C0003873	NDFRT	C1950598
C0019080	NDFRT	C3249610
C2980754	NDFRT	C0030297
C0687830	NDFRT	C0005943
C0162820	NDFRT	C0980844
C0013404	NDFRT	C0789616
C0003578	NDFRT	C0980603
C0040136	NDFRT	C2747348
C0042029	NDFRT	C0975426
C0976715	NDFRT	C0008149
C0751967	NDFRT	C3709431
C1178552	NDFRT	C0040460
C0007947	NDFRT	C0038675
C0004096	NDFRT	C0982912
C1275988	NDFRT	C0024141
C0937761	NDFRT	C0033860
C0022729	NDFRT	C0379881
C0020538	NDFRT	C0975732
C0042109	NDFRT	C2741066
C0042963	NDFRT	C0981549
C0524910	NDFRT	C3153370
C3504769	NDFRT	C0014549
C0162526	NDFRT	C0688875
C0014869	NDFRT	C0301464
C0019829	NDFRT	C4048718
C0033975	NDFRT	C0980832
C0003811	NDFRT	C3183832
C3153170	NDFRT	C0005138
C0017168	NDFRT	C1256528
C0976016	NDFRT	C0026769
C2701326	NDFRT	C0006266
C1145602	NDFRT	C0001139
C0024121	NDFRT	C3245354
C0020538	NDFRT	C0690285
C0027726	NDFRT	C4048557
C0042029	NDFRT	C4521099
C4530589	NDFRT	C0032787
C0014869	NDFRT	C0700466
C0003578	NDFRT	C0698118
C1263846	NDFRT	C1329123
C0035457	NDFRT	C0792513
C0304311	NDFRT	C0004623
C0035793	NDFRT	C1168668
C4048563	NDFRT	C0026896
C0027121	NDFRT	C0980741
C0018802	NDFRT	C0977506
C0038395	NDFRT	C0546879
C0022951	NDFRT	C0978066
C0002962	NDFRT	C3537168
C0035457	NDFRT	C0790952
C0020619	NDFRT	C0976744
C0018790	NDFRT	C0282211
C0029878	NDFRT	C0981289
C0013295	NDFRT	C0692418
C0006818	NDFRT	C3883336
C0004238	NDFRT	C0703522
C0874211	NDFRT	C0013604
C1263846	NDFRT	C1995698
C0004238	NDFRT	C1177614
C0690644	NDFRT	C0018802
C0014547	NDFRT	C0689952
C0976710	NDFRT	C0041976
C1168998	NDFRT	C0003811
C0231528	NDFRT	C0555881
C0038358	NDFRT	C1363003
C0042514	NDFRT	C0084273
C0011854	NDFRT	C0977794
C0010520	NDFRT	C0978003
C0017605	NDFRT	C3468000
C0361037	NDFRT	C0030567
C1572403	NDFRT	C0035222
C0043202	NDFRT	C3887619
C0978217	NDFRT	C0040156
C0020542	NDFRT	C1164980
C0035436	NDFRT	C0691136
C0020625	NDFRT	C1968468
C0020476	NDFRT	C0976871
C0004623	NDFRT	C0975380
C0004623	NDFRT	C2266969
C0004096	NDFRT	C0770565
C0004771	NDFRT	C0980547
C0032787	NDFRT	C0690746
C0020598	NDFRT	C3693188
C0014547	NDFRT	C0978249
C0019112	NDFRT	C0689109
C0020626	NDFRT	C2356356
C0038395	NDFRT	C0975456
C0029408	NDFRT	C0688931
C0003578	NDFRT	C0872846
C0018790	NDFRT	C1814029
C0688158	NDFRT	C0029882
C0692412	NDFRT	C0042165
C0006118	NDFRT	C0032950
C0004623	NDFRT	C2724888
C0016412	NDFRT	C0978118
C0020615	NDFRT	C0977171
C0025323	NDFRT	C1586483
C0980947	NDFRT	C0027947
C0020456	NDFRT	C3848699
C0004096	NDFRT	C4018028
C0013221	NDFRT	C0993190
C0705879	NDFRT	C0019693
C0085215	NDFRT	C0976743
C0020217	NDFRT	C3847980
C0027145	NDFRT	C0710135
C0032961	NDFRT	C1169120
C0026764	NDFRT	C1712128
C0009443	NDFRT	C0980180
C0981370	NDFRT	C0042875
C0007947	NDFRT	C0014806
C3832635	NDFRT	C0038160
C0023223	NDFRT	C1572257
C0015456	NDFRT	C0784758
C0035457	NDFRT	C0137440
C0032961	NDFRT	C0688828
C0004623	NDFRT	C1813530
C0020542	NDFRT	C3249119
C0033774	NDFRT	C0690802
C0771055	NDFRT	C0035412
C0020557	NDFRT	C0016156
C0020476	NDFRT	C1620303
C0023890	NDFRT	C0008294
C0011860	NDFRT	C0246689
C0042487	NDFRT	C0689045
C0524909	NDFRT	C1576468
C0018482	NDFRT	C0975388
C0036341	NDFRT	C0361769
C0003811	NDFRT	C0713844
C0975461	NDFRT	C0042029
C0027430	NDFRT	C1968010
C0020542	NDFRT	C0693152
C0030193	NDFRT	C0355448
C0011782	NDFRT	C0042024
C0026636	NDFRT	C4048879
C0000771	NDFRT	C0979896
C0979334	NDFRT	C0001261
C0022729	NDFRT	C0694108
C0019080	NDFRT	C0703392
C0085215	NDFRT	C0976762
C0150045	NDFRT	C1995840
C0042514	NDFRT	C0976466
C0018081	NDFRT	C0981212
C0006444	NDFRT	C0978907
C0692800	NDFRT	C0042514
C0023219	NDFRT	C0352510
C0975120	NDFRT	C0020502
C0018482	NDFRT	C0975426
C0978624	NDFRT	C0038941
C0036349	NDFRT	C0350497
C0020517	NDFRT	C1445421
C0026948	NDFRT	C0976121
C0020625	NDFRT	C4282051
C0032897	NDFRT	C1169559
C0033046	NDFRT	C3474505
C0038941	NDFRT	C0007546
C0042510	NDFRT	C0977993
C0018794	NDFRT	C0981416
C0027051	NDFRT	C0874728
C0009324	NDFRT	C0873969
C0009062	NDFRT	C0704832
C0038160	NDFRT	C0981317
C0032463	NDFRT	C2931926
C0026187	NDFRT	C0003175
C0017168	NDFRT	C1602831
C0994972	NDFRT	C0008149
C0020676	NDFRT	C2747354
C0693339	NDFRT	C0043167
C0979276	NDFRT	C0232488
C0688253	NDFRT	C0027726
C0010823	NDFRT	C0982170
C0004352	NDFRT	C2731595
C0772554	NDFRT	C0003578
C0018081	NDFRT	C0976721
C0033046	NDFRT	C0135166
C0021368	NDFRT	C0688926
C0042029	NDFRT	C0783186
C0979164	NDFRT	C0029443
C0011608	NDFRT	C0981656
C0011860	NDFRT	C1535396
C0036572	NDFRT	C1356806
C0038436	NDFRT	C0689384
C0029456	NDFRT	C2962925
C0020621	NDFRT	C0979644
C0162316	NDFRT	C0976914
C0023418	NDFRT	C2927348
C0013221	NDFRT	C4059544
C0033975	NDFRT	C0975606
C0035436	NDFRT	C0691140
C1458155	NDFRT	C0980102
C0042514	NDFRT	C0690137
C1697875	NDFRT	C0025322
C0035243	NDFRT	C0979172
C0979230	NDFRT	C0026936
C0015967	NDFRT	C0980066
C0689389	NDFRT	C0006118
C0060400	NDFRT	C0018081
C0042510	NDFRT	C0977992
C0026918	NDFRT	C0002501
C0033975	NDFRT	C0979404
C0007787	NDFRT	C0774351
C0009324	NDFRT	C0978983
C0007642	NDFRT	C2746098
C0037072	NDFRT	C0689488
C0038941	NDFRT	C0979694
C1161475	NDFRT	C0042514
C0004239	NDFRT	C4048608
C0002963	NDFRT	C0938788
C3555616	NDFRT	C0033817
C0029882	NDFRT	C0975400
C0006818	NDFRT	C0976553
C0026769	NDFRT	C1591333
C0034530	NDFRT	C0981682
C0017168	NDFRT	C0978318
C0004669	NDFRT	C0991657
C1263846	NDFRT	C0978513
C0027430	NDFRT	C0004906
C0011860	NDFRT	C0977824
C0023418	NDFRT	C4475462
C0004623	NDFRT	C1614009
C0026636	NDFRT	C0692800
C0013295	NDFRT	C1363003
C0032343	NDFRT	C0978003
C0398650	NDFRT	C1697223
C0023895	NDFRT	C1637358
C0023223	NDFRT	C0979701
C0979849	NDFRT	C0030319
C0018567	NDFRT	C0352329
C0042510	NDFRT	C0794811
C0002871	NDFRT	C1164828
C0032285	NDFRT	C0974721
C0036508	NDFRT	C0975767
C0162316	NDFRT	C0060228
C0073992	NDFRT	C0004099
C0009806	NDFRT	C0537147
C0038395	NDFRT	C0109354
C0162627	NDFRT	C1878468
C0038814	NDFRT	C0031990
C0028754	NDFRT	C0148932
C0038356	NDFRT	C3887722
C0017181	NDFRT	C0981569
C0035457	NDFRT	C0771752
C0017536	NDFRT	C0034403
C0007947	NDFRT	C0700527
C0011175	NDFRT	C0980236
C3666907	NDFRT	C0019114
C0011127	NDFRT	C4283574
C0033860	NDFRT	C0980425
C0975337	NDFRT	C0004626
C0688233	NDFRT	C0025294
C0020433	NDFRT	C0689961
C0020538	NDFRT	C0690024
C0020619	NDFRT	C0980529
C0007131	NDFRT	C3652280
C0011991	NDFRT	C1123031
C0009088	NDFRT	C1585598
C0010068	NDFRT	C0978005
C0982851	NDFRT	C0022081
C0080233	NDFRT	C0789817
C0035457	NDFRT	C0040864
C0778370	NDFRT	C0004623
C1258225	NDFRT	C0688171
C0600142	NDFRT	C0976781
C0038587	NDFRT	C0977344
C0005747	NDFRT	C0975035
C0006277	NDFRT	C0693579
C0019348	NDFRT	C0786367
C0035793	NDFRT	C3887715
C0042514	NDFRT	C0279172
C0021603	NDFRT	C0978597
C0020557	NDFRT	C0978965
C0981662	NDFRT	C0026896
C0014869	NDFRT	C0591789
C0033860	NDFRT	C3887720
C0018482	NDFRT	C0700445
C0011334	NDFRT	C0980255
C0016509	NDFRT	C0938062
C0040156	NDFRT	C0782033
C0979338	NDFRT	C0038160
C0038395	NDFRT	C0706958
C0023448	NDFRT	C3887836
C0006266	NDFRT	C1657812
C0015967	NDFRT	C2684483
C4048374	NDFRT	C0011616
C0033700	NDFRT	C0978891
C0717752	NDFRT	C0033578
C0004030	NDFRT	C0978639
C0018567	NDFRT	C0981379
C0005586	NDFRT	C0975756
C0011603	NDFRT	C0776011
C0018802	NDFRT	C0980293
C0018802	NDFRT	C0705982
C1275984	NDFRT	C0042029
C0040034	NDFRT	C0688481
C0017160	NDFRT	C0014810
C2917353	NDFRT	C0033740
C0042024	NDFRT	C0242430
C0043241	NDFRT	C0979219
C0006845	NDFRT	C2720019
C0016034	NDFRT	C0688452
C0008149	NDFRT	C0038745
C0035793	NDFRT	C1696546
C0038418	NDFRT	C0034065
C3536983	NDFRT	C1948472
C0033975	NDFRT	C0692839
C0042847	NDFRT	C0976007
C0018482	NDFRT	C0694108
C0014836	NDFRT	C0774748
C0006846	NDFRT	C0978639
C1876858	NDFRT	C0018790
C0026769	NDFRT	C1711774
C0024473	NDFRT	C0712708
C0009326	NDFRT	C0975947
C0042769	NDFRT	C0979998
C0038358	NDFRT	C1168825
C0014175	NDFRT	C0045010
C0014836	NDFRT	C0993211
C0021051	NDFRT	C4291415
C0025202	NDFRT	C0689389
C0030319	NDFRT	C0039468
C0021051	NDFRT	C0543236
C0085417	NDFRT	C0975240
C0020476	NDFRT	C0694372
C0011854	NDFRT	C0993223
C0004623	NDFRT	C1965692
C0010346	NDFRT	C0692805
C0007131	NDFRT	C3658706
C0977411	NDFRT	C0002965
C0011881	NDFRT	C1164736
C0033578	NDFRT	C0976744
C0006050	NDFRT	C0037277
C0689919	NDFRT	C0039614
C0033700	NDFRT	C0776168
C0937761	NDFRT	C0023418
C0014836	NDFRT	C3888168
C0004096	NDFRT	C0709798
C0001883	NDFRT	C0354540
C0018378	NDFRT	C0977149
C0038160	NDFRT	C1172636
C0005138	NDFRT	C0975947
C0024121	NDFRT	C0689391
C0004096	NDFRT	C0981633
C0019829	NDFRT	C4282277
C0006266	NDFRT	C0689498
C0015967	NDFRT	C0781612
C0028754	NDFRT	C0691713
C2343802	NDFRT	C0079487
C3536983	NDFRT	C2980395
C1112209	NDFRT	C0692824
C0035457	NDFRT	C2955381
C0040136	NDFRT	C0775246
C1815877	NDFRT	C0042514
C0017168	NDFRT	C0782979
C0014836	NDFRT	C0975675
C0035243	NDFRT	C4049002
C0003873	NDFRT	C0688855
C0026838	NDFRT	C0688246
C0975425	NDFRT	C0042029
C0018834	NDFRT	C1639157
C0981522	NDFRT	C0036920
C0025323	NDFRT	C0977714
C0005697	NDFRT	C4281905
C0007131	NDFRT	C3817062
C0775754	NDFRT	C0035455
C0071839	NDFRT	C0009326
C0020676	NDFRT	C0982906
C1956346	NDFRT	C2723533
C4519852	NDFRT	C0027430
C0007222	NDFRT	C3848729
C0086227	NDFRT	C0978357
C0032787	NDFRT	C3495672
C0020538	NDFRT	C0688668
C3495672	NDFRT	C0007785
C0039614	NDFRT	C0039615
C0038160	NDFRT	C0975708
C0018802	NDFRT	C0014962
C0036572	NDFRT	C1995606
C0042164	NDFRT	C0001655
C1694328	NDFRT	C0011581
C0011882	NDFRT	C0975683
C0014121	NDFRT	C0978620
C0022729	NDFRT	C0993191
C0029456	NDFRT	C0980257
C0086268	NDFRT	C0030186
C0038160	NDFRT	C1965633
C0020517	NDFRT	C0973990
C0011226	NDFRT	C0977846
C0027145	NDFRT	C0981752
C0036983	NDFRT	C0700549
C0011389	NDFRT	C3264777
C0004238	NDFRT	C0700465
C0011615	NDFRT	C0688673
C0004239	NDFRT	C1329427
C0020619	NDFRT	C2911828
C1458155	NDFRT	C4048431
C0020458	NDFRT	C0102840
C0011881	NDFRT	C0976597
C0001973	NDFRT	C2920346
C0033700	NDFRT	C1145601
C0033860	NDFRT	C4529892
C1615628	NDFRT	C0029458
C0011581	NDFRT	C1269859
C0013238	NDFRT	C0982335
C0030319	NDFRT	C1591734
C0688418	NDFRT	C0008526
C0029463	NDFRT	C2242194
C0771019	NDFRT	C0013473
C0014863	NDFRT	C0979018
C0026769	NDFRT	C0975941
C0778369	NDFRT	C0038160
C0023219	NDFRT	C0693523
C0002351	NDFRT	C0304713
C0001487	NDFRT	C0789390
C0030193	NDFRT	C2961848
C0018099	NDFRT	C2938132
C0149778	NDFRT	C0771284
C0001403	NDFRT	C0976129
C1573232	NDFRT	C0042510
C0020461	NDFRT	C3833517
C0038166	NDFRT	C0309618
C0040460	NDFRT	C1630423
C0020461	NDFRT	C0688102
C0004238	NDFRT	C1814243
C0002963	NDFRT	C1169015
C0039128	NDFRT	C1762245
C0014836	NDFRT	C0701852
C0005311	NDFRT	C0021368
C0709722	NDFRT	C0003578
C0398650	NDFRT	C2364481
C0036117	NDFRT	C0693762
C0030200	NDFRT	C4048946
C2747545	NDFRT	C0027430
C0006625	NDFRT	C1877846
C0035436	NDFRT	C0689919
C0085437	NDFRT	C0981211
C0036341	NDFRT	C2684243
C0019348	NDFRT	C0209227
C2710426	NDFRT	C0270736
C0038379	NDFRT	C3201694
C0019693	NDFRT	C0980362
C0034067	NDFRT	C0980566
C0008066	NDFRT	C0688308
C0020476	NDFRT	C0965129
C0021359	NDFRT	C2683941
C0014859	NDFRT	C2242198
C0013386	NDFRT	C1572805
C0016509	NDFRT	C0977606
C0020598	NDFRT	C0691272
C0005943	NDFRT	C0975372
C0018081	NDFRT	C0704832
C1458155	NDFRT	C0709449
C0053790	NDFRT	C0038354
C0018802	NDFRT	C1614641
C0008149	NDFRT	C0974341
C0027051	NDFRT	C0938788
C0018567	NDFRT	C0775571
C0004623	NDFRT	C3883355
C0975520	NDFRT	C0035585
C0029882	NDFRT	C0688175
C0021368	NDFRT	C1161486
C0013295	NDFRT	C1168825
C0001255	NDFRT	C0975711
C0022729	NDFRT	C0688158
C0039240	NDFRT	C0304428
C2937421	NDFRT	C1948923
C0039240	NDFRT	C1619000
C3888424	NDFRT	C0920269
C0036690	NDFRT	C1967637
C0021368	NDFRT	C1995844
C1168825	NDFRT	C0079487
C0005716	NDFRT	C1163907
C0029458	NDFRT	C1586483
C0037286	NDFRT	C1816331
C0162848	NDFRT	C0691554
C0007684	NDFRT	C4281833
C0037286	NDFRT	C3499630
C0007642	NDFRT	C0975753
C0772594	NDFRT	C0017612
C0021368	NDFRT	C0689574
C0022729	NDFRT	C0979004
C0009324	NDFRT	C0689576
C0009324	NDFRT	C4048372
C0021368	NDFRT	C0778012
C0004096	NDFRT	C2731860
C0020557	NDFRT	C0980171
C0040136	NDFRT	C0041014
C0690626	NDFRT	C0027726
C0690128	NDFRT	C0006444
C0021368	NDFRT	C0689207
C0149778	NDFRT	C0975417
C1458155	NDFRT	C0980783
C0032285	NDFRT	C2001525
C3887612	NDFRT	C4059980
C0002726	NDFRT	C1443671
C0018190	NDFRT	C3887716
C2955181	NDFRT	C0004096
C0042029	NDFRT	C0688158
C0001144	NDFRT	C1696546
C0149654	NDFRT	C3834525
C0037383	NDFRT	C0705610
C0979022	NDFRT	C0020542
C0016167	NDFRT	C1178166
C0027051	NDFRT	C0691142
C0042029	NDFRT	C0688438
C0030193	NDFRT	C0973749
C0245561	NDFRT	C0026858
C0691917	NDFRT	C0085677
C0024530	NDFRT	C0974632
C0041976	NDFRT	C0994972
C0021368	NDFRT	C0066282
C0524910	NDFRT	C3887884
C0042029	NDFRT	C0979004
C0024198	NDFRT	C0978276
C0975435	NDFRT	C0029882
C0028840	NDFRT	C0690699
C0021361	NDFRT	C1814383
C0002962	NDFRT	C0981283
C0700355	NDFRT	C0030409
C0920350	NDFRT	C0939021
C0032302	NDFRT	C0974668
C2364493	NDFRT	C3887506
C0027947	NDFRT	C4306794
C0005138	NDFRT	C2963200
C0525045	NDFRT	C0975246
C0009806	NDFRT	C0712091
C0525046	NDFRT	C2723100
C0030193	NDFRT	C0978409
C2239176	NDFRT	C0164613
C0028326	NDFRT	C1995609
C0032343	NDFRT	C4048339
C0039590	NDFRT	C2242198
C0014557	NDFRT	C0709156
C0011860	NDFRT	C0977796
C0149931	NDFRT	C3887730
C0027051	NDFRT	C0775175
C0976824	NDFRT	C0029396
C0032897	NDFRT	C1877853
C0007134	NDFRT	C1693644
C0042024	NDFRT	C0980756
C1878312	NDFRT	C0014742
C0688950	NDFRT	C0034063
C0393593	NDFRT	C2937587
C0025303	NDFRT	C0979350
C0004669	NDFRT	C0724715
C0688490	NDFRT	C0011608
C0011581	NDFRT	C1572050
C0001175	NDFRT	C1572673
C0982822	NDFRT	C0003175
C0004096	NDFRT	C0691765
C0033975	NDFRT	C0690154
C0035243	NDFRT	C4281839
C0428977	NDFRT	C0980609
C1458155	NDFRT	C0980760
C0032064	NDFRT	C0700451
C1948862	NDFRT	C0027849
C0018681	NDFRT	C1577516
C0004623	NDFRT	C0776168
C0042029	NDFRT	C0688877
C0001815	NDFRT	C0688073
C0009324	NDFRT	C1177994
C0007134	NDFRT	C2723821
C0006625	NDFRT	C0709249
C0110462	NDFRT	C0042029
C0025637	NDFRT	C0773473
C0016299	NDFRT	C0036271
C0775281	NDFRT	C0035222
C0038395	NDFRT	C0975703
C0004669	NDFRT	C0055003
C0038160	NDFRT	C4018655
C0040425	NDFRT	C1948899
C1458155	NDFRT	C3853713
C0015967	NDFRT	C0546873
C0018021	NDFRT	C0980695
C0030193	NDFRT	C0974278
C0038160	NDFRT	C0979337
C0022729	NDFRT	C2001521
C0018482	NDFRT	C0975322
C0027497	NDFRT	C0774739
C0037278	NDFRT	C0304656
C0004099	NDFRT	C0978476
C1458155	NDFRT	C3183457
C0036341	NDFRT	C0355173
C0001261	NDFRT	C1965692
C0009766	NDFRT	C1877646
C0086227	NDFRT	C0979894
C0002963	NDFRT	C0709733
C0032787	NDFRT	C0977421
C0032787	NDFRT	C4281896
C0011608	NDFRT	C0688492
C0162820	NDFRT	C0041031
C0243026	NDFRT	C1145602
C0004239	NDFRT	C0874721
C0355794	NDFRT	C0020458
C0040136	NDFRT	C0980701
C0016509	NDFRT	C0688925
C0162565	NDFRT	C0975603
C0043241	NDFRT	C0982807
C0030783	NDFRT	C0770309
C3254924	NDFRT	C0149654
C0020540	NDFRT	C0981500
C0036117	NDFRT	C0688233
C0001973	NDFRT	C0355419
C0029878	NDFRT	C0776658
C0014836	NDFRT	C0770927
C0974942	NDFRT	C0033775
C0700445	NDFRT	C0243026
C0980495	NDFRT	C2937421
C0009806	NDFRT	C1298316
C0042109	NDFRT	C0975669
C0004623	NDFRT	C0975553
C0979845	NDFRT	C0018802
C0018834	NDFRT	C0976394
C0007642	NDFRT	C0776210
C0036992	NDFRT	C0977182
C0001403	NDFRT	C0976138
C0079153	NDFRT	C0692358
C0014836	NDFRT	C0282104
C0036974	NDFRT	C0689117
C0977099	NDFRT	C0014836
C0038160	NDFRT	C0975325
C0004623	NDFRT	C1145601
C0018482	NDFRT	C0688158
C0006846	NDFRT	C4521099
C0162526	NDFRT	C0209227
C0017612	NDFRT	C3205627
C0036271	NDFRT	C1813531
C0021368	NDFRT	C0978589
C0036508	NDFRT	C0980070
C0008049	NDFRT	C0692541
C0030193	NDFRT	C0977744
C0043167	NDFRT	C0982717
C0011603	NDFRT	C0991821
C0021747	NDFRT	C0037286
C3820048	NDFRT	C0085307
C0005586	NDFRT	C0590817
C0036508	NDFRT	C0688016
C0030297	NDFRT	C0979099
C0036572	NDFRT	C0980643
C0027854	NDFRT	C0784787
C0011615	NDFRT	C0358003
C0428977	NDFRT	C0980603
C1261473	NDFRT	C4048718
C0040259	NDFRT	C1878057
C0006035	NDFRT	C2939607
C0007131	NDFRT	C4060071
C0018567	NDFRT	C0693523
C0021390	NDFRT	C0975699
C0690705	NDFRT	C0014544
C0019080	NDFRT	C4282769
C0027497	NDFRT	C0975609
C0034530	NDFRT	C0979700
C0003868	NDFRT	C1123025
C0041327	NDFRT	C0690289
C0011991	NDFRT	C2979266
C0033775	NDFRT	C0974950
C2683927	NDFRT	C0009663
C3883337	NDFRT	C0032227
C0011615	NDFRT	C0775279
C0021368	NDFRT	C0977595
C0036508	NDFRT	C0704664
C0920350	NDFRT	C3265349
C0038395	NDFRT	C0700446
C0020517	NDFRT	C2722533
C0029456	NDFRT	C0976696
C0002792	NDFRT	C0775083
C0043241	NDFRT	C1585598
C0113286	NDFRT	C0036202
C0022104	NDFRT	C0975191
C0003873	NDFRT	C0691152
C4074403	NDFRT	C0042510
C0009450	NDFRT	C1572257
C0001144	NDFRT	C0980073
C0162627	NDFRT	C0771284
C0018802	NDFRT	C2918880
C0026918	NDFRT	C0776403
C4048670	NDFRT	C0013221
C0981448	NDFRT	C0028768
C0014549	NDFRT	C0694021
C0978346	NDFRT	C0003962
C0009806	NDFRT	C0037688
C0020619	NDFRT	C0771967
C0025284	NDFRT	C4048594
C0025637	NDFRT	C0689565
C0021603	NDFRT	C0977184
C0021890	NDFRT	C0979025
C0027051	NDFRT	C0708670
C3883338	NDFRT	C0035021
C0042029	NDFRT	C1965620
C1458155	NDFRT	C0976844
C0024305	NDFRT	C4282275
C0005059	NDFRT	C0040460
C0036572	NDFRT	C0707244
C0002438	NDFRT	C0688251
C0006434	NDFRT	C0981817
C0018021	NDFRT	C0980700
C0038220	NDFRT	C0770442
C0019364	NDFRT	C0687790
C0693578	NDFRT	C0026936
C0031350	NDFRT	C0981317
C0151636	NDFRT	C2366225
C0035435	NDFRT	C4048564
C0020443	NDFRT	C3530500
C0002963	NDFRT	C0978993
C0014863	NDFRT	C0782070
C0035243	NDFRT	C1965879
C3665596	NDFRT	C0980073
C0710403	NDFRT	C0027497
C0017612	NDFRT	C0978599
C0976130	NDFRT	C0024141
C0014121	NDFRT	C0982887
C0014742	NDFRT	C0690620
C0038379	NDFRT	C0977950
C0038941	NDFRT	C0991734
C0231528	NDFRT	C4530585
C0030193	NDFRT	C0980964
C0015404	NDFRT	C0977115
C0002962	NDFRT	C0014758
C0015672	NDFRT	C1572658
C0043121	NDFRT	C0980639
C0009443	NDFRT	C0692341
C0085417	NDFRT	C0981369
C0358490	NDFRT	C0038587
C0042963	NDFRT	C0033230
C0011991	NDFRT	C0029112
C0032064	NDFRT	C4048560
C0011581	NDFRT	C0355299
C0036690	NDFRT	C3555616
C0020538	NDFRT	C2721794
C0034885	NDFRT	C0938628
C0003469	NDFRT	C0772509
C0027412	NDFRT	C0978501
C0015967	NDFRT	C0978322
C0980544	NDFRT	C0039128
C0038941	NDFRT	C0936951
C0149778	NDFRT	C0781574
C0014836	NDFRT	C1712033
C0033774	NDFRT	C0786367
C0036341	NDFRT	C1813815
C0035243	NDFRT	C2939607
C0006266	NDFRT	C0304441
C0006818	NDFRT	C2344619
C0014553	NDFRT	C0692661
C0009806	NDFRT	C0993189
C0006277	NDFRT	C0690481
C0027412	NDFRT	C0978137
C0036341	NDFRT	C1572542
C0035243	NDFRT	C3475073
C0034063	NDFRT	C0692138
C2365901	NDFRT	C0015674
C0027947	NDFRT	C0976934
C0019337	NDFRT	C4056551
C0030193	NDFRT	C0784494
C0002962	NDFRT	C0774580
C1339079	NDFRT	C0029882
C0687790	NDFRT	C0019345
C0688436	NDFRT	C0024121
C0006266	NDFRT	C2699758
C0021400	NDFRT	C3163634
C0006846	NDFRT	C0975750
C0033860	NDFRT	C4224888
C0059566	NDFRT	C0006818
C0035243	NDFRT	C0980743
C0525046	NDFRT	C0979109
C0014547	NDFRT	C3504777
C0243000	NDFRT	C0974166
C0525045	NDFRT	C0037567
C0600142	NDFRT	C1586483
C0036690	NDFRT	C0977115
C0015967	NDFRT	C3200101
C0780914	NDFRT	C0022729
C0040028	NDFRT	C0977841
C0016167	NDFRT	C0979039
C0004352	NDFRT	C1319722
C0030193	NDFRT	C2961842
C0026948	NDFRT	C0776119
C0014173	NDFRT	C2911828
C0030807	NDFRT	C3203018
C0024141	NDFRT	C0689151
C0006370	NDFRT	C3245010
