id,UMLS_ID,name
1947,C1423510,dnajc6
1873,C1423519,diaph3
3338,C1423526,il23a
392,C1423529,ankh
5566,C1423539,pus1
7062,C1423542,vangl1
6289,C1423543,smyd3
5128,C1423544,picalm
7190,C1423546,xylt1
7191,C1423547,xylt2
3548,C1423551,kcnip1
3507,C1423559,jam3
6368,C1423560,spry4
3359,C1423578,ilkap
5658,C1423586,rb1cc1
4329,C1423594,muc16
6100,C1423604,slc12a8
2961,C1423607,hamp
3629,C1423635,klhl7
6762,C1423650,tnks2
3732,C1423674,ldb3
3875,C1423677,lrpprc
2222,C1423697,ermap
2016,C1423702,dstn
169,C1423715,adnp
4757,C1423717,ogfr
4707,C1423718,nt5m
1296,C1423729,chrfam7a
4120,C1423731,metap1
7231,C1423745,znf335
835,C1423761,bscl2
3122,C1423767,hps4
472,C1423775,arfgef2
6282,C1423784,smox
2398,C1423809,fermt1
4895,C1423814,pank2
4374,C1423823,myh14
4577,C1423825,nfs1
5201,C1423830,plcb1
5910,C1423837,samhd1
1307,C1423867,chrna6
2676,C1423872,gdap1
6859,C1423877,trim2
1410,C1423911,clp1
383,C1423931,angptl4
4880,C1423944,pak4
4231,C1423947,mllt10
2755,C1423949,glrx2
5604,C1423958,rab33b
6436,C1423961,stmn4
5084,C1423971,pgrmc1
1785,C1423991,ddrgk1
1963,C1424050,dok5
6939,C1424130,tubb1
7162,C1424137,wnt5b
6125,C1424138,slc19a3
6117,C1424140,slc16a8
6864,C1424146,trim5
6862,C1424158,trim33
7011,C1424165,upb1
477,C1424207,arhgap12
6861,C1424232,trim32
981,C1424242,card9
4621,C1424250,nlrp3
2081,C1424254,efhc1
3792,C1424272,lias
540,C1424288,asrgl1
2347,C1424298,farp2
6166,C1424316,slc28a3
1987,C1424322,dpp8
1749,C1424332,dapp1
4997,C1424333,pdlim4
6737,C1424347,tmprss6
5641,C1424447,rapgef4
4296,C1424465,mrpl44
4121,C1424480,metap2
7215,C1424490,zfpm2
933,C1424497,calcrl
7234,C1424525,znf423
3825,C1424587,litaf
5642,C1424601,rapgef5
4089,C1424606,melk
2438,C1424608,fig4
4171,C1424611,mfn2
2979,C1424615,hcn4
5499,C1424617,psmd14
2914,C1424627,gstk1
200,C1424637,agap1
464,C1424639,arap2
463,C1424640,arap1
3340,C1424658,il25
6410,C1424659,stambp
1864,C1424673,dhrs4
2743,C1424680,glipr1
3879,C1424688,lsm6
3123,C1424692,hps5
5111,C1424694,phf11
6110,C1424697,slc16a10
6954,C1424700,tusc2
2288,C1424701,exosc8
5840,C1424710,rpl26l1
5899,C1424716,sacm1l
2947,C1424719,habp4
6511,C1424731,syne2
3263,C1424734,icoslg
1355,C1424735,clasp1
6510,C1424736,syne1
3721,C1424741,lars2
6771,C1424743,tnpo3
3057,C1424751,hif1an
6195,C1424765,slc39a4
4785,C1424774,optn
4704,C1424776,nt5c
488,C1424778,arl2bp
5215,C1424784,pld3
4418,C1424796,nagk
5206,C1424797,plce1
1320,C1424814,chsy1
5502,C1424818,psors1c1
740,C1424822,bicd2
1472,C1424826,colec11
7044,C1424835,ust
5621,C1424839,rad54b
4922,C1424862,pask
1196,C1424863,cenpj
5457,C1424915,prpf8
5453,C1424921,prpf3
5455,C1424922,prpf4
438,C1424925,apobec3b
6803,C1424931,tpk1
485,C1424935,arid5b
10,C1424938,aass
4420,C1424946,nagpa
3133,C1424950,hrh4
664,C1424954,banf1
2849,C1424958,gpr98
1710,C1424971,cyp3a43
1723,C1424972,cysltr1
2834,C1424979,gpr132
2728,C1424981,gjc2
3106,C1424986,homer1
3729,C1424996,lcmt1
4459,C1425014,nde1
5045,C1425018,perp
1767,C1425020,dclre1c
4581,C1425023,ngly1
1863,C1425040,dhrs3
5919,C1425041,sars2
6433,C1425045,stk39
5164,C1425088,pipox
6489,C1425126,sult1b1
6431,C1425128,stk38
6432,C1425129,stk38l
1294,C1425131,chpt1
5986,C1425138,senp3
2967,C1425141,havcr1
3415,C1425144,invs
1072,C1425189,cd207
6898,C1425206,trpm8
5674,C1425207,rdh11
5831,C1425212,rpl10l
6895,C1425222,trpm3
6896,C1425223,trpm4
6897,C1425225,trpm6
2446,C1425226,fkrp
6785,C1425229,tomm40
4600,C1425233,nisch
771,C1425261,bmp2k
6108,C1425279,slc15a3
7152,C1425289,wif1
6901,C1425290,trpv2
6135,C1425326,slc22a11
6326,C1425328,sox17
5743,C1425338,rhcg
4,C1425345,a4galt
6745,C1425348,tnfrsf12a
6961,C1425351,txnrd2
5932,C1425354,scly
2442,C1425359,fkbp10
1076,C1425360,cd244
6800,C1425366,tpcn1
7232,C1425371,znf365
665,C1425385,bank1
4265,C1425386,mocos
5671,C1425391,rcbtb1
1724,C1425412,cysltr2
5008,C1425418,pecr
1415,C1425425,cmas
6732,C1425437,tmlhe
545,C1425445,asxl1
4867,C1425457,padi3
7143,C1425459,wdr19
4866,C1425460,padi2
3375,C1425472,impg2
4865,C1425477,padi1
4868,C1425478,padi4
3126,C1425482,hpse2
4048,C1425524,mcfd2
7209,C1425529,zdhhc7
582,C1425544,atp6v0a2
5795,C1425565,rnf43
5786,C1425573,rnaseh2a
1054,C1425614,ccno
4511,C1425631,nek11
4829,C1425642,oxct2
6196,C1425643,slc39a6
1440,C1425652,cog4
1442,C1425654,cog7
1443,C1425655,cog8
2443,C1425657,fkbp14
6408,C1425660,stab2
6936,C1425667,tuba4b
5965,C1425682,sec14l3
3396,C1425693,inpp5e
1142,C1425696,cdk5rap2
1944,C1425753,dnai2
5767,C1425756,rin2
4007,C1425758,mapkap1
681,C1425764,bbs7
6187,C1425766,slc36a1
6188,C1425767,slc36a2
1035,C1425774,ccdc6
3640,C1425775,klrk1
593,C1425786,atpaf2
948,C1425790,camta1
1022,C1425793,catsper2
3124,C1425796,hps6
4477,C1425806,ndufaf1
1716,C1425828,cyp4f12
6349,C1425830,sphk2
3547,C1425833,kcnh6
6587,C1425854,tdp1
1773,C1425932,dcxr
5933,C1425943,scmh1
537,C1425978,aspm
4457,C1425993,ncr3
1352,C1425999,cks1b
3348,C1426007,il4i1
4661,C1426011,nphp4
2441,C1426030,fip1l1
5472,C1426033,psat1
6921,C1426038,ttbk2
2722,C1426046,gja9
6557,C1426056,tbc1d4
2549,C1426074,fras1
1961,C1426077,dock6
1218,C1426121,cerk
3884,C1426125,ltb4r2
4323,C1426126,mto1
3522,C1426156,kank1
4654,C1426157,npas3
3747,C1426160,lepre1
939,C1426175,camk1d
1646,C1426179,cux2
739,C1426183,bicc1
280,C1426190,alg12
3187,C1426196,hydin
6307,C1426212,socs3
7226,C1426228,zmynd10
6767,C1426311,tnni3k
6982,C1426328,uchl5
6,C1426329,aak1
3576,C1426343,kcnv2
5225,C1426344,plk2
2190,C1426372,epm2aip1
5285,C1426379,pomt2
2628,C1426502,galnt12
4850,C1426521,p2ry10
6826,C1426550,trappc3
6827,C1426551,trappc4
6153,C1426556,slc25a22
3595,C1426560,kiaa0391
1037,C1426569,ccdc88c
1386,C1426573,clmn
1679,C1426584,cycs
7039,C1426647,usp33
2495,C1426689,flvcr2
2835,C1426729,gpr143
5267,C1426766,polr1c
6185,C1426768,slc35c1
5723,C1426906,retn
7219,C1426910,zic4
5268,C1426930,polr1d
6340,C1426931,spata7
7012,C1426937,upf3b
4034,C1426942,mbd5
3400,C1426946,insig2
5792,C1426950,rnf144a
819,C1426958,brip1
6505,C1427005,sv2a
1706,C1427014,cyp2r1
1707,C1427016,cyp2u1
2084,C1427021,egfl7
1859,C1427027,dhdds
1246,C1427038,chd7
5966,C1427039,sec14l4
5941,C1427065,scn3b
6243,C1427100,slc9a8
7217,C1427118,zfyve26
6186,C1427133,slc35d1
7235,C1427140,znf432
6654,C1427163,thap1
6194,C1427165,slc39a14
3868,C1427192,lrig2
696,C1427193,bcor
6288,C1427221,smyd2
406,C1427242,antxr1
3787,C1427244,lgsn
1642,C1427252,cul7
5171,C1427269,pitpnm3
1147,C1427272,cdkal1
4325,C1427273,mtrf1l
5969,C1427303,sec63
2010,C1427359,dse
4384,C1427370,mylip
2315,C1427405,fa2h
2117,C1427485,elovl5
393,C1427487,ankrd11
5001,C1427500,pdx1
4991,C1427500,pdhx
39,C1427541,abhd5
40,C1427543,abhd6
5650,C1427551,rars2
3512,C1427565,joubert syndrome 1
1870,C1427590,diablo
217,C1427622,ahi1
3594,C1427627,kiaa0319
2191,C1427640,epn1
3893,C1427644,luc7l2
1618,C1427646,ctdsp1
5921,C1427665,satb2
4810,C1427674,ostm1
6791,C1427675,topors
2980,C1427680,hcp5
5789,C1427695,rnaset2
5306,C1427701,pou6f2
2629,C1427801,galnt14
4071,C1427815,med13l
5060,C1427818,pex26
282,C1427879,alg3
4722,C1427884,nudt15
6825,C1427889,trappc2
6828,C1427890,trappc6a
6136,C1427912,slc22a17
6169,C1427913,slc29a3
2356,C1427920,fat4
283,C1427953,alg6
284,C1427957,alg8
5134,C1427994,pigo
2257,C1428025,ethe1
4886,C1428063,pam
1965,C1428074,dolk
778,C1428109,bms1
1865,C1428130,dhtkd1
7126,C1428143,vps13d
6252,C1428158,slco4c1
2799,C1428183,gne
7115,C1428184,vkorc1
2904,C1428195,gsdmb
6389,C1428344,srprb
522,C1428365,ascc1
1657,C1428392,cxxc4
2588,C1428419,g6pc3
2641,C1428420,gapdhs
1780,C1428430,ddit4
813,C1428523,brd9
5572,C1428527,pycrl
6625,C1428542,tex10
5006,C1428568,pdzd7
3424,C1428754,iqcb1
7236,C1428764,znf592
5219,C1428775,plekhm1
1778,C1428790,ddhd2
660,C1428800,bahd1
394,C1428810,ankrd26
3523,C1428829,kank2
2851,C1428865,gpsm2
5954,C1428866,scpep1
3821,C1428876,lipt1
2758,C1428877,gls2
4170,C1428886,mfap5
1295,C1428903,chrdl1
6040,C1428905,shc2
4725,C1428908,nup107
1433,C1428910,coasy
5080,C1428916,pglyrp4
4427,C1428933,nampt
546,C1428934,atad2
3161,C1428937,hspb8
5004,C1428948,pdxp
5609,C1428953,rab8b
4985,C1428985,pdgfd
6758,C1428997,tnik
6588,C1429004,tdrd7
6220,C1429013,slc6a20
4619,C1432185,nlgn4x
6421,C1432218,steap1
6192,C1432555,slc38a3
7224,C1433857,zmiz1
4920,C1434346,parp3
3974,C1434641,map2k2
3975,C1434650,map2k3
1328,C1435283,ciita
1755,C1435444,darunavir
3985,C1435834,map3k3
2248,C1436328,eszopiclone
4919,C1436356,parp2
4932,C1436935,paxip1
3743,C1438822,lemd3
2868,C1438932,grem1
244,C1439270,alad
180,C1439273,adrb1
182,C1439274,adrb3
212,C1439284,agtr1
700,C1439290,bdkrb1
3297,C1439325,igfals
1575,C1439327,cryaa
1576,C1439328,cryab
1029,C1439329,cbs
2647,C1439341,gast
2936,C1439345,gusb
2825,C1439350,gp9
3132,C1439353,hrh3
3273,C1442485,idua
3474,C1442491,itga6
4322,C1442506,mtnr1b
3977,C1442512,map2k5
4177,C1442515,mgll
4943,C1442741,pcmt1
6227,C1442751,slc7a1
6229,C1442752,slc7a2
6020,C1442757,sftpb
6021,C1442758,sftpc
6022,C1442759,sftpd
6843,C1442761,trhr
7016,C1442767,uqcrc1
7017,C1442768,uqcrc2
6990,C1442771,ugdh
3702,C1442889,lalba
796,C1443145,bpi
4012,C1446659,mapt
1230,C1447757,cfhr1
3295,C1447796,igf2bp2
6760,C1449330,tnk2
3436,C1450600,irf8
6010,C1450815,setx
6531,C1451502,tafluprost
6943,C1452247,tubb3
6595,C1453642,telavancin
6032,C1453749,sh2b3
1228,C1453864,cfd
6596,C1453933,telbivudine
875,C1454453,c5ar1
1802,C1455035,degarelix
1756,C1455147,dasatinib
6031,C1455627,sh2b1
5233,C1455838,pltp
3784,C1456349,lgmn
408,C1456375,anxa11
3979,C1456387,map2k7
5511,C1456391,ptdss2
5877,C1456392,rxra
5878,C1456393,rxrb
5879,C1456394,rxrg
2275,C1456409,etravirine
900,C1456413,cacna1a
6751,C1456796,tnfrsf8
815,C1458155,breast neoplasms
3718,C1506770,lapatinib
317,C1508750,alvimopan
1077,C1515135,cd247
6317,C1516119,sorafenib
2375,C1521989,fcgr2c
7099,C1530072,vilazodone
222,C1530805,aifm1
4197,C1533126,milnacipran
4796,C1535893,orthostatic intolerance
3185,C1537395,huwe1
3274,C1537396,ier3ip1
3425,C1537419,iqsec2
3520,C1537432,kalrn
7208,C1537464,zc4h2
3625,C1537489,klf11
3642,C1537501,kng1
3734,C1537557,ldhal6b
3738,C1537558,ldlrap1
3748,C1537563,leprel1
3749,C1537564,leprel2
3785,C1537569,lgr4
3786,C1537570,lgr5
3877,C1537595,lrrc6
4074,C1537676,med25
4070,C1537677,med12
4235,C1537925,mlnr
4308,C1537981,msrb2
4444,C1538045,nbeal2
4458,C1538050,ncstn
4599,C1538063,nipbl
7144,C1538088,wdr45
7145,C1538104,wdr60
7156,C1538110,wnk1
7169,C1538115,wwp1
7170,C1538116,wwp2
7207,C1538151,zbtb24
7213,C1538171,zfhx4
7223,C1538177,zmat4
7227,C1538178,zmynd11
7233,C1538225,znf385d
6980,C1538258,ubr4
262,C1538259,aldh1l1
257,C1538262,aldh18a1
285,C1538263,alg9
601,C1538298,atxn1
603,C1538299,atxn2
604,C1538301,atxn3
605,C1538303,atxn7
602,C1538308,atxn10
690,C1538319,bckdk
6583,C1538392,tctn3
955,C1538435,cant1
1212,C1538438,cept1
1231,C1538445,cfhr4
1232,C1538446,cfhr5
1247,C1538450,chd8
1259,C1538453,chkb
1282,C1538456,chmp2b
1323,C1538465,cib2
1326,C1538466,cidec
1350,C1538467,ckmt1a
4626,C1538474,nmur1
4701,C1538487,nsdhl
4703,C1538490,nsun3
4718,C1538495,nubpl
4828,C1538557,oxct1
4852,C1538559,p2ry13
4853,C1538560,p2ry14
4863,C1538563,pacs1
4900,C1538571,pappa2
4917,C1538577,parp1
4918,C1538588,parp11
4934,C1538595,pbk
4949,C1538604,pcsk6
4992,C1538606,pdia2
5007,C1538622,pdzrn3
5088,C1538631,phb2
5112,C1538632,phf8
5136,C1538644,pigv
5147,C1538647,pik3r5
5170,C1538651,pitpna
5183,C1538659,pkn1
5184,C1538660,pkn2
5218,C1538669,plekha6
5228,C1538681,plod1
5247,C1538686,pnpla2
5250,C1538689,pnpo
5252,C1538691,pof1b
5257,C1538693,pola2
5271,C1538699,polr3g
5291,C1538703,porcn
5298,C1538704,pot1
5327,C1538712,ppp1r13l
5373,C1538715,prepl
5402,C1538716,prkd1
5476,C1538738,psenen
5663,C1538793,rbm28
5688,C1538823,reg3a
5727,C1538827,rfk
5771,C1538842,ripk4
4167,C1538844,mex3c
5790,C1538857,rnd3
5793,C1538867,rnf170
5800,C1538879,robo3
6809,C1538901,tpp1
430,C1538913,aph1a
462,C1538917,araf
478,C1538925,arhgap26
833,C1538964,brsk2
863,C1538974,c1galt1c1
3384,C1539048,inf2
1038,C1539075,cchcr1
1090,C1539080,cd3eap
1372,C1539102,clec7a
1505,C1539125,corin
1511,C1539127,coro7
1522,C1539128,cox6b1
1553,C1539136,crbn
1563,C1539139,crispld2
1708,C1539210,cyp2w1
1766,C1539220,dclk2
1762,C1539223,dchs1
1769,C1539228,dcps
1816,C1539268,depdc5
937,C1539311,caly
2033,C1539322,dym
2091,C1539336,ehbp1
2094,C1539338,ehmt1
2096,C1539340,eif2ak1
2097,C1539341,eif2ak2
2144,C1539358,enosf1
2348,C1539476,fars2
2351,C1539478,faslg
2366,C1539492,fbxo38
2642,C1539548,gapvd1
2658,C1539551,gatad1
2699,C1539560,gfm1
2778,C1539585,gmppa
2779,C1539586,gmppb
2829,C1539599,gpd1l
2869,C1539615,grem2
2925,C1539623,gtf2h5
2972,C1539630,hbegf
5861,C1539696,rpsa
5868,C1539711,rtel1
5893,C1539718,s100g
5909,C1539722,samd9
5970,C1539743,secisbp2
6036,C1539765,sh3tc2
6155,C1539785,slc25a31
6258,C1539788,slurp1
6274,C1539789,smchd1
6337,C1539809,spast
2220,C1539837,erlin2
6346,C1539838,spg21
6406,C1539863,st3gal5
6407,C1539865,st6gal1
6430,C1539883,stk32b
6440,C1539887,stra6
6494,C1539895,sumo1
6495,C1539897,sumo4
6540,C1539922,taok1
6541,C1539923,taok2
6542,C1539924,taok3
6560,C1539940,tbl1xr1
6669,C1539960,thnsl1
6728,C1540009,tmem38b
6729,C1540016,tmem43
6734,C1540026,tmprss11d
6811,C1540043,tpsab1
6847,C1540054,trib2
6848,C1540055,trib3
6906,C1540077,tsen2
6907,C1540078,tsen34
6914,C1540085,tspan5
6915,C1540087,tspan7
6913,C1540092,tspan12
6918,C1540103,tssk2
6922,C1540115,ttc19
6923,C1540117,ttc21b
6944,C1540128,tubb6
6945,C1540130,tubd1
6959,C1540140,txnl4a
6983,C1540157,uck2
6984,C1540158,uckl1
7050,C1540172,vac14
7125,C1540183,vps13b
135,C1540185,adamtsl2
165,C1540187,adipoq
5248,C1540191,pnpla3
6297,C1540207,snrnp200
557,C1540211,atn1
563,C1540215,atp13a2
1071,C1540289,cd200
1078,C1540291,cd248
1082,C1540297,cd320
4832,C1540365,oxsr1
5634,C1565316,ramelteon
6069,C1565750,sitagliptin
1806,C1566590,delayed graft function
5761,C1566826,rilpivirine
6535,C1567753,tamibarotene
7066,C1569608,varenicline
7100,C1570906,vildagliptin
1734,C1571583,dabigatran etexilate
518,C1608295,articaine
3153,C1609942,hsp90b1
5922,C1611934,saxagliptin
1798,C1619629,deferasirox
5350,C1620287,prasugrel
705,C1664205,bedaquiline
4013,C1667052,maraviroc
3345,C1667752,il33
5032,C1675326,peramivir
3892,C1684405,lubiprostone
3597,C1691228,kidney diseases cystic
5689,C1698215,regadenoson
2440,C1699926,fingolimod
5821,C1700683,rotigotine
3324,C1701790,il17a
4582,C1702213,nhej1
5714,C1703334,retapamulin
6070,C1704271,sitaxentan
5447,C1704272,prostatic hyperplasia
1126,C1704982,cdc73
122,C1706636,acvr2a
6602,C1707080,temsirolimus
3761,C1721005,leukokeratosis hereditary mucosal
5346,C1721300,pralatrexate
4594,C1721377,nilotinib
6199,C1722194,slc44a1
3379,C1722260,indacaterol
7051,C1735591,vacterl association
1003,C1738809,cartpt
780,C1738934,boceprevir
5777,C1739768,rivaroxaban
6988,C1742789,udenafil
4881,C1744034,palb2
5643,C1785148,rapp hodgkin syndrome
3270,C1800706,idiopathic pulmonary fibrosis
5876,C1812639,rxfp3
6008,C1822688,setd4
6009,C1822689,setd5
6053,C1822725,sil1
6156,C1822742,slc25a32
6157,C1822747,slc25a38
6175,C1822757,slc30a10
6200,C1822761,slc44a4
6201,C1822764,slc45a2
6272,C1822777,smc1a
6275,C1822789,smg6
6285,C1822791,smpd4
6295,C1822806,snip1
6341,C1823097,specc1l
6375,C1823121,sptlc3
6445,C1823138,stt3a
6449,C1823142,stx4
6488,C1823148,sult1a4
281,C1823172,alg13
6538,C1823227,tanc2
6670,C1823273,thoc6
6723,C1823291,tmc6
6724,C1823293,tmco1
6725,C1823298,tmco6
397,C1823307,ano10
6730,C1823334,tmem70
6731,C1823357,tmem97
3835,C1823374,lmf1
6726,C1823386,tmem127
6727,C1823430,tmem165
6832,C1823482,trdmt1
6860,C1823488,trim24
6872,C1823497,triobp
6878,C1823502,trmu
6912,C1823515,tshz2
6916,C1823521,tspo
6926,C1823540,ttll5
6933,C1823551,tuba1c
6940,C1823552,tubb2a
6941,C1823553,tubb2b
6942,C1823554,tubb2c
6978,C1823578,ubiad1
7020,C1823602,uqcrq
7068,C1823613,vars
7085,C1823619,vegfa
7129,C1823643,vps45
7130,C1823644,vps53
7134,C1823652,vwa1
395,C1823694,anks1b
221,C1823700,aida
7146,C1823826,wdr62
7154,C1823857,wipf1
7167,C1823863,wwc1
7194,C1823881,yars2
7206,C1823902,zbtb22
7237,C1824015,znf711
7238,C1824035,znf750
7239,C1824069,znf804a
490,C1824205,arl5a
491,C1824208,arl6ip1
6582,C1824359,tctn2
5254,C1824414,poikiloderma with neutropenia
1031,C1824539,cc2d1a
1033,C1824554,ccdc28b
1034,C1824564,ccdc40
1036,C1824594,ccdc70
1105,C1824671,cd70
1206,C1824710,cep57
1207,C1824711,cep63
1202,C1824718,cep135
1203,C1824719,cep152
1204,C1824720,cep164
1205,C1824725,cep290
1254,C1824735,chia
1417,C1824761,cmpk1
1418,C1824763,cnbp
1502,C1824776,coq2
1562,C1824793,cript
1608,C1824808,cspp1
1629,C1824812,ctsa
1661,C1824837,cyb5a
1662,C1824841,cyb5r1
1663,C1824842,cyb5r2
1664,C1824843,cyb5r3
1665,C1824844,cyb5r4
1754,C1824885,dars2
1981,C1824963,dph5
2034,C1825005,dync1h1
2035,C1825010,dync2h1
2095,C1825038,ehmt2
2106,C1825045,eif4a3
2124,C1825050,emg1
2290,C1825081,exph5
507,C1825087,art4
541,C1825092,ass1
2334,C1825241,fam111a
2344,C1825278,fanci
2353,C1825280,fastkd2
2354,C1825281,fastkd3
2403,C1825293,ffar2
2404,C1825294,ffar3
2577,C1825324,fuz
2756,C1825372,glrx5
2759,C1825375,gltp
2810,C1825380,gnptab
2862,C1825417,gramd1b
2937,C1825436,gyg1
2968,C1825449,hax1
3052,C1825466,hgsnat
554,C1825497,atg5
553,C1825502,atg16l1
3140,C1825528,hsd17b10
3141,C1825529,hsd17b11
3151,C1825534,hsp90aa1
3152,C1825540,hsp90ab1
3158,C1825549,hspa9
3180,C1825553,htra2
3249,C1825559,iars2
3289,C1825573,ift122
3290,C1825574,ift140
3309,C1825588,ikzf1
3310,C1825590,ikzf3
3449,C1825621,isg15
1371,C1825657,clec16a
3606,C1825705,kif2a
3654,C1825741,krt2
3661,C1825763,krt75
3663,C1825768,krt81
3664,C1825770,krt83
3665,C1825772,krt85
3666,C1825773,krt86
3693,C1825784,l2hgdh
3719,C1825792,larp7
88,C1825831,acot7
100,C1825836,acsbg1
105,C1825840,acsm3
110,C1825843,actc1
606,C1825850,atxn8os
638,C1825854,b3galnt1
641,C1825858,b4galnt1
3834,C1825864,lmbrd1
3914,C1825924,lyrm4
4044,C1825950,mcat
4049,C1825952,mchr1
4086,C1825962,megf8
4237,C1826259,mlxipl
4239,C1826260,mmachc
4319,C1826326,mtmr14
4383,C1826331,myl6b
4400,C1826332,myot
4407,C1826338,n6amt1
4412,C1826343,nadsyn1
4435,C1826350,nars2
4470,C1826389,ndufa4l2
4466,C1826393,ndufa13
4500,C1826394,necap1
4508,C1826396,nefm
4578,C1826399,nfu1
136,C1826407,adamtsl4
679,C1826413,bbs10
699,C1826418,bdh1
722,C1826421,best1
4620,C1826435,nlrp1
4629,C1826448,nod1
4630,C1826449,nod2
4644,C1826455,nos1ap
4659,C1826463,npffr1
4716,C1826483,nuak1
4717,C1826484,nuak2
4741,C1826505,obsl1
4755,C1826509,ogfod1
4756,C1826510,ogfod2
4883,C1826538,palld
4945,C1826553,pcnt
5000,C1826561,pdss2
5129,C1826583,pick1
5209,C1826592,plch1
5210,C1826593,plch2
194,C1826605,aff2
203,C1826611,agk
216,C1826617,ahdc1
5249,C1826637,pnpla6
5256,C1826642,pola1
5307,C1826647,ppa2
5314,C1826653,ppcdc
5323,C1826667,ppme1
5409,C1826697,prmt1
5410,C1826699,prmt3
5411,C1826700,prmt5
5412,C1826702,prmt7
5456,C1826706,prpf6
5459,C1826711,prph2
5497,C1826729,psmc3ip
5504,C1826730,psrc1
5508,C1826732,ptch1
5605,C1826756,rab3gap1
5606,C1826757,rab3gap2
5608,C1826758,rab7a
5661,C1826773,rbck1
5683,C1826793,reep1
5684,C1826794,reep2
5725,C1826796,retsat
5741,C1826825,rhbdf2
5781,C1826833,rmnd1
5787,C1826837,rnaseh2b
5805,C1826844,rogdi
793,C1831731,bosutinib
4933,C1831796,pazopanib
432,C1831808,apixaban
2120,C1831905,eltrombopag
820,C1832918,brody myopathy
6581,C1835950,tctn1
2201,C1836110,erap2
3955,C1837249,malformations of cortical development group ii
2870,C1837820,grhl2
4211,C1838979,mitochondrial complex i deficiency
2547,C1839780,fragile x tremor ataxia syndrome
3438,C1839928,iris hypoplasia and glaucoma
6881,C1842402,tropical calcific pancreatitis
4999,C1843919,pdss1
1439,C1843920,coenzyme q10 deficiency
4534,C1845202,nephrogenic syndrome of inappropriate antidiuresis
2593,C1846414,gabbr2
6278,C1846431,smith mccort dysplasia
5520,C1846861,ptges3
2729,C1846885,gjd2
2200,C1847414,erap1
3183,C1847987,huntington disease like 2
6338,C1849156,spastic ataxia
5048,C1849930,persistent mullerian duct syndrome
5628,C1850106,raine syndrome
3724,C1851100,laurin sandrow syndrome
4212,C1852372,mitochondrial complex iii deficiency
4560,C1853136,neutral lipid storage disease with myopathy
6202,C1853262,slc47a1
6361,C1854442,split hand foot malformation 4
140,C1854580,adcy10
3236,C1855840,hypoparathyroidism retardation dysmorphism syndrome
4285,C1856113,mowat wilson syndrome
4437,C1857316,nasu hakola disease
5554,C1858105,puf60
6339,C1858479,spastic paraplegia 11
4084,C1858854,megalencephalic leukoencephalopathy with subcortical cysts
1213,C1859305,cerebellar ataxia and hypogonadotropic hypogonadism
794,C1859405,bowen conradi syndrome
6296,C1860405,snowflake vitreoretinal degeneration
3801,C1863753,limb mammary syndrome
1425,C1864739,cnpy4
6422,C1864771,steap3
5794,C1864963,rnf216
6932,C1865268,tuba1b
6931,C1865269,tuba1a
2264,C1865349,ethylmalonic encephalopathy
5590,C1866423,quebec platelet disorder
5768,C1867155,ring dermoid of cornea
1239,C1868570,char syndrome
5047,C1868594,perry syndrome
6055,C1870115,silodosin
5632,C1871526,raltegravir
4921,C1872203,pasireotide
3822,C1873633,lisdexamfetamine
6594,C1876229,telaprevir
1838,C1880288,desvenlafaxine
2491,C1948374,fluticasone furoate
5220,C1955474,plerixafor
1790,C1955603,deaf blind disorders
2760,C1955741,glucocorticoid deficiency
3953,C1955869,malformations of cortical development
6850,C1955934,trichothiodystrophy syndromes
3896,C1956280,luliconazole
3419,C1956796,ioflupane i 123
297,C1958126,alogliptin
3467,C1968833,isyna1
5074,C1968837,pgap1
6379,C1969628,srcap
3452,C1969809,isobutyryl coa dehydrogenase deficiency
2562,C1970415,fto
5172,C1970431,pitt hopkins syndrome
6687,C1999375,ticagrelor
525,C2000088,asenapine
3804,C2000261,linaclotide
6546,C2001271,tapentadol
988,C2001856,carfilzomib
3904,C2003424,lurasidone
2143,C2239387,enoph1
3945,C2239666,magt1
5002,C2239806,pdxdc1
6306,C2240038,sobp
6382,C2240046,srd5a3
647,C2240201,b9d1
648,C2240202,b9d2
870,C2240247,c2cd3
1000,C2240335,cars2
106,C2240364,acss3
5828,C2242767,rpgrip1l
847,C2267227,bulimia nervosa
2400,C2343853,fesoterodine
5280,C2347624,pomalidomide
6334,C2348231,spaglumic acid
252,C2348241,alcaftadine
404,C2350233,antley bixler syndrome phenotype
7091,C2350350,ventilator induced lung injury
2219,C2350866,eribulin
721,C2351042,besifloxacin
1745,C2353951,dapagliflozin
2619,C2356037,gadoxetate
2527,C2370726,fospropofol
6059,C2605855,simeprevir
3925,C2606556,macitentan
5749,C2607914,rhinitis allergic
3820,C2673196,lipoprotein glomerulopathy
1481,C2673536,combined cellular and humoral immune defects with granulomas
1570,C2677099,crouzon syndrome with acanthosis nigricans
6829,C2677743,trappc9
723,C2678493,bestrophinopathy
5866,C2680358,rrp7a
6924,C2681086,ttc37
5721,C2681923,retinitis pigmentosa 2
6819,C2697961,trametinib
617,C2698280,avanafil
633,C2698291,azilsartan medoxomil
718,C2698371,bepotastine
84,C2699757,aclidinium
3946,C2700438,major affective disorder 7
2279,C2717956,euglenozoa infections
7074,C2717957,vasoplegia
6586,C2718017,tdp 43 proteinopathies
1216,C2733158,cerebral small vessel diseases
2332,C2746045,fads2
3805,C2746078,linagliptin
