head_UMLS_CUI	relation	tail_UMLS_CUI
C0028066	CTD	C0521542
C0007370	CTD	C0212254
C0026848	CTD	C0010572
C0020429	CTD	C0059752
C0022665	CTD	C0015051
C0018834	CTD	C0390093
C0011581	CTD	C0015117
C0027540	CTD	C0060148
C0020635	CTD	C0014927
C0022658	CTD	C0067071
C0024228	CTD	C0006644
C0023434	CTD	C0041920
C0009170	CTD	C0749794
C0003811	CTD	C0055897
C0073393	CTD	C0036344
C0023570	CTD	C0020621
C4277682	CTD	C0019392
C0033941	CTD	C0025810
C0025631	CTD	C0020580
C0027627	CTD	C0039654
C0030193	CTD	C0211011
C0002994	CTD	C0020740
C0038587	CTD	C0012194
C0020456	CTD	C0119192
C0007398	CTD	C0000097
C0039231	CTD	C0055182
C0009170	CTD	C0521542
C0007727	CTD	C0041657
C0042963	CTD	C0085217
C0040136	CTD	C0035339
C0039231	CTD	C0040334
C0025261	CTD	C0915269
C0027051	CTD	C0132878
C0154251	CTD	C0017082
C0524910	CTD	C1176137
C0023487	CTD	C0025677
C0026650	CTD	C0040979
C0041657	CTD	C0051692
C0027721	CTD	C0008163
C0023794	CTD	C0069753
C0020507	CTD	C0001128
C0030193	CTD	C0005330
C0020456	CTD	C0011501
C0027746	CTD	C3253482
C0037052	CTD	C0058056
C0000771	CTD	C0031962
C0009241	CTD	C0011892
C3887506	CTD	C0532988
C0040034	CTD	C0000608
C0003811	CTD	C0758866
C0008925	CTD	C0056789
C0030193	CTD	C0064030
C0002792	CTD	C0071538
C0043241	CTD	C0060814
C2609414	CTD	C0031507
C0038356	CTD	C1506770
C1262477	CTD	C0004320
C0027947	CTD	C0384398
C0002622	CTD	C0025242
C0151436	CTD	C0016018
C0025033	CTD	C0339289
C0034933	CTD	C0013089
C0037286	CTD	C0052322
C0006325	CTD	C0006055
C0011991	CTD	C0036751
C0020429	CTD	C0055822
C0023487	CTD	C0042679
C0030297	CTD	C2830127
C0018923	CTD	C0025750
C0063041	CTD	C0376634
C0024121	CTD	C0917624
C0038220	CTD	C0007559
C0022661	CTD	C0298067
C0026196	CTD	C0001206
C0032788	CTD	C0050940
C0041755	CTD	C0037643
C2609414	CTD	C0011276
C0017178	CTD	C0066546
C0034146	CTD	C0020639
C0018790	CTD	C0005064
C0020649	CTD	C0102853
C0008370	CTD	C0962831
C0001125	CTD	C0209738
C0027626	CTD	C0072892
C0032927	CTD	C0036023
C0026848	CTD	C0017710
C0004134	CTD	C0016365
C0027765	CTD	C0003015
C0022658	CTD	C0042672
C0235032	CTD	C0525788
C0015011	CTD	C0021655
C4277682	CTD	C1257966
C0032081	CTD	C0740394
C0243026	CTD	C1435332
C0023895	CTD	C0039832
C0033975	CTD	C0031937
C0015423	CTD	C0072896
C0009170	CTD	C0018784
C0021978	CTD	C0456909
C0027540	CTD	C1098320
C0242383	CTD	C1698861
C0007302	CTD	C0386977
C0242973	CTD	C0022245
C0032447	CTD	C0005612
C0030569	CTD	C0025912
C0008992	CTD	C0037268
C0525041	CTD	C0025417
C0027055	CTD	C0135693
C0020456	CTD	C0065642
C0236969	CTD	C0094855
C0242422	CTD	C0010286
C3887506	CTD	C0084572
C0042063	CTD	C0057934
C0020459	CTD	C0960491
C0032343	CTD	C0043904
C0028432	CTD	C0066969
C0236736	CTD	C0010725
C0029456	CTD	C0536128
C3887506	CTD	C0251014
C0009421	CTD	C0014020
C0036983	CTD	C2716653
C0024115	CTD	C0048420
C0151744	CTD	C0046518
C0030193	CTD	C0657562
C0011991	CTD	C0066808
C0055856	CTD	C0038395
C0025643	CTD	C0002878
C0001828	CTD	C0006948
C0015672	CTD	C0025241
C0010711	CTD	C0010266
C0097405	CTD	C0039584
C0073631	CTD	C0031036
C0041044	CTD	C0085423
C0000248	CTD	C0206669
C0034063	CTD	C0028193
C0018801	CTD	C0032081
C0236736	CTD	C0536538
C0009319	CTD	C2935749
C0038587	CTD	C1721133
C0242698	CTD	C0012010
C0052796	CTD	C0236969
C0018944	CTD	C0068700
C0027540	CTD	C0013618
C0700359	CTD	C0057676
C0000737	CTD	C0014963
C0018681	CTD	C0028356
C0085078	CTD	C0063340
C0018790	CTD	C1120386
C0031117	CTD	C0019878
C0004364	CTD	C0037125
C0033774	CTD	C0007716
C0014072	CTD	C1567753
C0220994	CTD	C0115471
C0032787	CTD	C0054836
C0000771	CTD	C0054412
C0273115	CTD	C0072781
C0014544	CTD	C0162781
C0011015	CTD	C0019080
C0072980	CTD	C0206062
C0022614	CTD	C0282488
C0040822	CTD	C0020737
C0021364	CTD	C0066733
C0003850	CTD	C0025876
C0020621	CTD	C0042697
C0020538	CTD	C0003015
C2239176	CTD	C0045622
C0035204	CTD	C0008164
C0015951	CTD	C0070403
C0039231	CTD	C0002658
C0023660	CTD	C0029422
C0018800	CTD	C0527379
C0038356	CTD	C0077524
C0004782	CTD	C0003596
C0002667	CTD	C0039070
C0030193	CTD	C0063220
C0040034	CTD	C0054452
C0041582	CTD	C3493090
C0039736	CTD	C0158252
C0012582	CTD	C1739395
C0034933	CTD	C0041964
C0013090	CTD	C0024312
C4277682	CTD	C0213379
C0033578	CTD	C0035339
C0027051	CTD	C0011806
C0027497	CTD	C0026933
C0751955	CTD	C0242909
C0031154	CTD	C1257987
C1456784	CTD	C0070549
C0085298	CTD	C0054039
C0085208	CTD	C0037672
C0024299	CTD	C0078164
C0020473	CTD	C0023749
C0032343	CTD	C0045546
C0017710	CTD	C0024117
C0015695	CTD	C1433139
C0002736	CTD	C1452958
C0027765	CTD	C0001655
C0524851	CTD	C0003999
C0020429	CTD	C0076829
C0007370	CTD	C0003385
C0027051	CTD	C0020261
C0037286	CTD	C0013330
C0028066	CTD	C0022346
C0032343	CTD	C0070936
C0017152	CTD	C0055015
C0027765	CTD	C0962074
C0024530	CTD	C0053956
C0014964	CTD	C0035333
C0027358	CTD	C0040336
C0040845	CTD	C0271355
C0011991	CTD	C0076274
C0019158	CTD	C1122092
C0026769	CTD	C1608295
C0038220	CTD	C0009011
C0018621	CTD	C0078442
C0041834	CTD	C0054066
C0013182	CTD	C0031444
C0039286	CTD	C0042487
C0009421	CTD	C0000992
C3255108	CTD	C0007786
C0021747	CTD	C0002878
C0248719	CTD	C0018799
C2717961	CTD	C0076891
C0019151	CTD	C0025732
C0027540	CTD	C0004380
C0030193	CTD	C0051796
C0004153	CTD	C0028128
C0024027	CTD	C0022346
C0027746	CTD	C0056476
C0029408	CTD	C0913246
C0162283	CTD	C0384228
C4277682	CTD	C0011685
C0012171	CTD	C0242184
C0009917	CTD	C0023929
C0038356	CTD	C0036078
C0018681	CTD	C0033126
C0027540	CTD	C0073379
C0042790	CTD	C0015121
C0376637	CTD	C0022650
C0020651	CTD	C0022154
C0038358	CTD	C0019588
C0002598	CTD	C0039070
C0016229	CTD	C0242514
C0042109	CTD	C0031953
C0037286	CTD	C0053133
C0011882	CTD	C0005802
C0040034	CTD	C2000472
C0014544	CTD	C1611553
C0005098	CTD	C0007398
C0025209	CTD	C0052761
C0018801	CTD	C0002006
C0009148	CTD	C0007789
C0771200	CTD	C0008370
C0024305	CTD	C0113703
C0004096	CTD	C0002092
C0027849	CTD	C0012522
C0021368	CTD	C0025417
C1527311	CTD	C0028193
C0041755	CTD	C0041984
C0038317	CTD	C0017658
C0018549	CTD	C0038218
C0043031	CTD	C0007177
C0027651	CTD	C0045417
C0162526	CTD	C0012133
C0018273	CTD	C0091291
C0013421	CTD	C0649350
C0027659	CTD	C1176316
C0040053	CTD	C0030888
C0001925	CTD	C0296397
C0085217	CTD	C0025312
C0242644	CTD	C0052133
C0024121	CTD	C0042839
C0020443	CTD	C0025830
C0008783	CTD	C0038220
C0025424	CTD	C0001198
C0018799	CTD	C0168388
C0039070	CTD	C0025741
C0030567	CTD	C0001204
C0014549	CTD	C0027358
C0036572	CTD	C0206810
C1723099	CTD	C0018805
C0009010	CTD	C0042963
C0171023	CTD	C0042487
C4277682	CTD	C0136123
C0011881	CTD	C3657452
C0048470	CTD	C0042487
C0017887	CTD	C0039070
C0029882	CTD	C2930041
C0014859	CTD	C1698143
C0085605	CTD	C0008932
C0020538	CTD	C0124804
C0243026	CTD	C4077253
C0525041	CTD	C0024706
C0005944	CTD	C0006657
C0034063	CTD	C0090317
C0151744	CTD	C0014582
C0007137	CTD	C0043946
C0022658	CTD	C1257954
C0270611	CTD	C0010592
C0003962	CTD	C0025417
C0023660	CTD	C0006384
C0600519	CTD	C1720884
C0042866	CTD	C0029456
C0041755	CTD	C0048897
C0036572	CTD	C0071130
C1263846	CTD	C0031007
C0023413	CTD	C0029463
C0039651	CTD	C0040434
C0004238	CTD	C0025384
C0027651	CTD	C0068773
C0011616	CTD	C0055754
C0016410	CTD	C0041948
C0030193	CTD	C0038792
C0004482	CTD	C0018926
C0524910	CTD	C2933824
C0011616	CTD	C0061790
C0022354	CTD	C0016267
C0022658	CTD	C0002569
C0013090	CTD	C0042029
C0050465	CTD	C0019080
C0018681	CTD	C0001871
C0149940	CTD	C0050587
C0018546	CTD	C0023051
C0034063	CTD	C0012702
C0021368	CTD	C0378466
C0023903	CTD	C1720911
C0027661	CTD	C0065879
C0012979	CTD	C0060128
C0009421	CTD	C0017845
C1458155	CTD	C0251760
C0011609	CTD	C0002334
C0017178	CTD	C0031990
C0027627	CTD	C0025736
C0019139	CTD	C0149649
C0011991	CTD	C0006945
C0001962	CTD	C0015393
C0018939	CTD	C0014252
C0012569	CTD	C0063549
C0020538	CTD	C0003701
C0027626	CTD	C0074992
C0003811	CTD	C0772125
C4277682	CTD	C0031312
C0015967	CTD	C0661352
C1568272	CTD	C0059374
C0206461	CTD	C0948089
C0009002	CTD	C0206647
C0015230	CTD	C0035891
C0038356	CTD	C0047760
C0014912	CTD	C0003123
C4277682	CTD	C0060836
C0034392	CTD	C0005612
C0023281	CTD	C0214439
C0027651	CTD	C0031253
C1458155	CTD	C2933331
C0019360	CTD	C0376565
C0085628	CTD	C0283130
C0024115	CTD	C0142056
C0027659	CTD	C0121300
C0024121	CTD	C0074719
C0273115	CTD	C0048420
C0039231	CTD	C0055713
C0054412	CTD	C0007621
C0025202	CTD	C1311699
C0027540	CTD	C0062006
C1262477	CTD	C0007289
C0151744	CTD	C0391001
C0027996	CTD	C0028840
C0085078	CTD	C0028295
C0333641	CTD	C0969677
C2609414	CTD	C0047215
C0878773	CTD	C0006055
C0025261	CTD	C0057090
C0028156	CTD	C0085636
C0085217	CTD	C0015773
C0011609	CTD	C0012463
C0022658	CTD	C0050940
C0023890	CTD	C0037135
C0034063	CTD	C0298067
C0018799	CTD	C0066230
C0002792	CTD	C0004599
C0525041	CTD	C0040845
C0020625	CTD	C0002403
C0036572	CTD	C3493183
C2937421	CTD	C0075672
C0015379	CTD	C0010369
C0042510	CTD	C0002327
C1458155	CTD	C0006628
C0027746	CTD	C0044447
C0011633	CTD	C0016360
C0020524	CTD	C0002333
C0020538	CTD	C0286819
C1262477	CTD	C0043328
C0013604	CTD	C0009011
C0242184	CTD	C0033429
C0022658	CTD	C0052377
C0151526	CTD	C0026256
C0006931	CTD	C0004044
C0018681	CTD	C0085217
C0005974	CTD	C0102118
C0033687	CTD	C0007550
C0002622	CTD	C0016295
C0010072	CTD	C0077935
C0023570	CTD	C0013421
C0012091	CTD	C1306571
C0270611	CTD	C0036442
C1720884	CTD	C0024141
C0013604	CTD	C0015637
C0037517	CTD	C0006435
C0023810	CTD	C0014038
C0018790	CTD	C0063817
C0012644	CTD	C0011889
C0027854	CTD	C0030873
C4277682	CTD	C0015083
C1720884	CTD	C0007621
C0026259	CTD	C0079774
C0020452	CTD	C0004259
C0671970	CTD	C0149697
C0524910	CTD	C0042105
C0011206	CTD	C0033216
C0027051	CTD	C1565703
C0020507	CTD	C0005038
C0002871	CTD	C0002658
C0027765	CTD	C0022635
C1458155	CTD	C2933442
C0030201	CTD	C0004234
C0041044	CTD	C0085605
C0151699	CTD	C0663733
C0033687	CTD	C0206121
C0206663	CTD	C0016564
C0015967	CTD	C0031264
C0149721	CTD	C0009906
C0018799	CTD	C1137009
C0338480	CTD	C0036442
C0016059	CTD	C0033493
C0001828	CTD	C0024547
C0027051	CTD	C0170531
C0024121	CTD	C0004519
C0015672	CTD	C0014025
C0022245	CTD	C0020621
C0151744	CTD	C0031448
C0001480	CTD	C0086543
C1176309	CTD	C0007138
C1262477	CTD	C0012171
C0031117	CTD	C0014964
C0013604	CTD	C0043552
C0003211	CTD	C0025290
C0004352	CTD	C0032414
C0027540	CTD	C0014963
C1458155	CTD	C0059422
C0085078	CTD	C0614088
C0011581	CTD	C0031849
C0023904	CTD	C0053524
C0020649	CTD	C0125656
C0046462	CTD	C0039584
C0027651	CTD	C0033200
C0023893	CTD	C0670956
C0026650	CTD	C0001994
C0027609	CTD	C0006644
C0019061	CTD	C0072634
C0020517	CTD	C0936058
C0018418	CTD	C0071011
C0018026	CTD	C0007137
C0038325	CTD	C0016377
C0016365	CTD	C0015397
C0027708	CTD	C0012431
C0039286	CTD	C4042891
C0080178	CTD	C0604557
C0035204	CTD	C0026056
C0021368	CTD	C0044060
C0027765	CTD	C0034738
C0010592	CTD	C0025534
C3658267	CTD	C2983781
C0236736	CTD	C0023660
C0027707	CTD	C0012228
C0035328	CTD	C0053095
C0010592	CTD	C0020544
C0752252	CTD	C0037643
C0675510	CTD	C0017178
C0027765	CTD	C0022614
C0034069	CTD	C0084866
C0040038	CTD	C0127565
C0038002	CTD	C3253217
C0028356	CTD	C0026470
C0043474	CTD	C0015695
C0008838	CTD	C0029463
C0022116	CTD	C0287806
C0042035	CTD	C0014582
C0149925	CTD	C0123931
C0011991	CTD	C0053799
C3887506	CTD	C2352672
C0030920	CTD	C0029995
C0031117	CTD	C0909381
C0025202	CTD	C0067099
C0242973	CTD	C0012265
C0032285	CTD	C0078775
C0035204	CTD	C0053258
C0033975	CTD	C0030969
C0019588	CTD	C0030193
C0020651	CTD	C0211011
C0939537	CTD	C0017658
C0013882	CTD	C0074690
C0007370	CTD	C0016023
C0020429	CTD	C0295111
C0027746	CTD	C0037125
C0015927	CTD	C0013328
C0006112	CTD	C0042866
C0023186	CTD	C0065067
C0038525	CTD	C0009905
C0000771	CTD	C0043863
C0024115	CTD	C0020268
C0013404	CTD	C0012004
C0026650	CTD	C0130117
C3887506	CTD	C0068172
C0025646	CTD	C0025261
C0027540	CTD	C0039358
C0023186	CTD	C0526471
C3853822	CTD	C0334634
C0039231	CTD	C0003385
C0236736	CTD	C0382336
C0027497	CTD	C0724441
C0497552	CTD	C0968382
C0002170	CTD	C0132326
C0030438	CTD	C0032290
C0018965	CTD	C0002645
C0009002	CTD	C0023267
C0007682	CTD	C0025746
C0006413	CTD	C0020268
C0008031	CTD	C2932852
C0039350	CTD	C0242698
C0025872	CTD	C0023885
C0019521	CTD	C0873118
C0085605	CTD	C0010980
C0035258	CTD	C0011816
C0023794	CTD	C1505020
C0017178	CTD	C0037982
C0070122	CTD	C0003811
C0012472	CTD	C0011991
C0020621	CTD	C0017710
C0030552	CTD	C0027358
C0245514	CTD	C0020507
C1262477	CTD	C0010467
C0003286	CTD	C0030848
C0023903	CTD	C0057919
C0032927	CTD	C0053490
C0012125	CTD	C0232488
C0015672	CTD	C0540623
C0005940	CTD	C2934124
C0006463	CTD	C0282488
C0027796	CTD	C0064870
C0034150	CTD	C0031990
C0004057	CTD	C0033774
C0030817	CTD	C2364111
C0041755	CTD	C0003968
C0013386	CTD	C0011812
C0022658	CTD	C0030927
C0014457	CTD	C0022180
C0752351	CTD	C0026088
C0042109	CTD	C0076653
C0236736	CTD	C0044170
C0031507	CTD	C0019202
C0002600	CTD	C0039239
C0034392	CTD	C0030193
C0041834	CTD	C0209738
C0030193	CTD	C0525773
C0011881	CTD	C0664135
C0017536	CTD	C0060128
C0392525	CTD	C0006726
C0027626	CTD	C0077274
C0010961	CTD	C0018784
C0009262	CTD	C0034372
C0007682	CTD	C0016375
C0007131	CTD	C3885932
C0149721	CTD	C0075810
C0003123	CTD	C0041028
C0011991	CTD	C0003818
C0027726	CTD	C0068334
C0012091	CTD	C0007131
C0020259	CTD	C0035242
C0018799	CTD	C0055598
C0026826	CTD	C0056643
C0002658	CTD	C0856761
C0032458	CTD	C0006277
C0011581	CTD	C0021576
C0023976	CTD	C0527316
C0007786	CTD	C0088321
C0020649	CTD	C0111606
C0030567	CTD	C0068608
C0023467	CTD	C1566391
C0236736	CTD	C0297666
C0249529	CTD	C0018099
C0010314	CTD	C0051614
C0030319	CTD	C0004482
C0007222	CTD	C3490195
C0522224	CTD	C0074726
C0018681	CTD	C0724693
C0020473	CTD	C0528023
C0013386	CTD	C0165153
C0027627	CTD	C3181316
C4277682	CTD	C0003392
C0273115	CTD	C0142056
C0042963	CTD	C0106497
C0020437	CTD	C0028385
C0020522	CTD	C0031463
C0036572	CTD	C0031399
C0002598	CTD	C0043202
C0028754	CTD	C0038148
C0027497	CTD	C1176415
C0042963	CTD	C0010592
C0010583	CTD	C0043049
C0020649	CTD	C0002333
C0038160	CTD	C0007559
C0002622	CTD	C0016296
C0020429	CTD	C0074444
C0036983	CTD	C0020306
C0032617	CTD	C0767380
C0003873	CTD	C2930696
C0001869	CTD	C0311375
C0019163	CTD	C0019167
C0020538	CTD	C0112408
C0017668	CTD	C0020261
C2239176	CTD	C0054911
C0027626	CTD	C0068451
C0031495	CTD	C0003578
C0004134	CTD	C0013089
C0009170	CTD	C0029443
C0034734	CTD	C0060520
C3178766	CTD	C0048220
C0023893	CTD	C0064758
C0041044	CTD	C0005395
C0017639	CTD	C0040610
C0039240	CTD	C0030310
C0018524	CTD	C0003596
C0042291	CTD	C0037822
C0151491	CTD	C0031507
C0993582	CTD	C0030817
C0000103	CTD	C0008370
C0025568	CTD	C1136325
C0162820	CTD	C0066254
C0014025	CTD	C0027719
C0027947	CTD	C0020789
C0010692	CTD	C1449407
C0003079	CTD	C0048038
C0752351	CTD	C0069215
C0074393	CTD	C0011206
C0023885	CTD	C1260298
C0002888	CTD	C0030863
C0023418	CTD	C0034407
C0027627	CTD	C0023749
C0034272	CTD	C0029089
C0014025	CTD	C0151744
C0034933	CTD	C0036442
C0005586	CTD	C0039623
C0016360	CTD	C0003811
C0032458	CTD	C0009241
C0021368	CTD	C0058305
C0002586	CTD	C0022667
C0012200	CTD	C0025568
C0020564	CTD	C0046928
C0032081	CTD	C0162830
C0016059	CTD	C0102118
C0033054	CTD	C0028040
C0012498	CTD	C0023892
C0018818	CTD	C0066234
C0006675	CTD	C0038220
C0028754	CTD	C1956628
C0679360	CTD	C0001734
C0968382	CTD	C0023465
C0270611	CTD	C0058772
C0020823	CTD	C0003123
C1879526	CTD	C0097211
C0025261	CTD	C0767044
C0020456	CTD	C0030480
C0029458	CTD	C0042866
C0042523	CTD	C0242350
C0007370	CTD	C0074587
C0023810	CTD	C0752308
C0027497	CTD	C0015117
C0027659	CTD	C2987417
C1096766	CTD	C0948089
C0036572	CTD	C0080138
C0023904	CTD	C0011041
C0038220	CTD	C0030480
C0034665	CTD	C0039070
C4277682	CTD	C0038432
C0042514	CTD	C0016295
C0042684	CTD	C0018922
C4277682	CTD	C0006983
C0036341	CTD	C0535968
C0014544	CTD	C0009014
C0020621	CTD	C0029193
C0051150	CTD	C0033581
C0002622	CTD	C0026056
C0037928	CTD	C0525856
C0243050	CTD	C0004475
C0040028	CTD	C0002199
C0039231	CTD	C2715878
C0020538	CTD	C0069454
C0023870	CTD	C0236964
C0016860	CTD	C0206083
C0919267	CTD	C0054911
C0036211	CTD	C0761429
C0740392	CTD	C0909264
C0033405	CTD	C0018790
C0021400	CTD	C0035629
C0025261	CTD	C0011786
C0006309	CTD	C0035608
C0038356	CTD	C0061587
C0027868	CTD	C0001617
C0040046	CTD	C0007737
C0023890	CTD	C0386393
C0085217	CTD	C0039338
C0011206	CTD	C0072652
C0015967	CTD	C0065447
C0022658	CTD	C0211626
C0043094	CTD	C0074719
C0036572	CTD	C0027556
C0007134	CTD	C0003818
C0038325	CTD	C0030863
C0011609	CTD	C0073631
C0027765	CTD	C0024705
C1262477	CTD	C0065989
C0012644	CTD	C0910755
C0042963	CTD	C0026874
C0270611	CTD	C0655900
C0003578	CTD	C0001981
C3850148	CTD	C0527379
C0027765	CTD	C0020738
C1449861	CTD	C0004482
C0028433	CTD	C0020247
C0026650	CTD	C0035179
C0000786	CTD	C0910750
C0003862	CTD	C0012191
C0018801	CTD	C0033424
C2609414	CTD	C0528023
C0014121	CTD	C1434907
C0005052	CTD	C0242488
C0002680	CTD	C0018798
C0000771	CTD	C0009909
C0027659	CTD	C0082314
C0007022	CTD	C0023890
C0024668	CTD	C0008801
C0008370	CTD	C0061323
C0064113	CTD	C0004031
C0018242	CTD	C0162568
C0018923	CTD	C0031392
C0085163	CTD	C0751895
C0206461	CTD	C0002792
C0025859	CTD	C0036980
C3178766	CTD	C0219269
C0033497	CTD	C1412000
C0001927	CTD	C0004239
C0023380	CTD	C0039943
C4277682	CTD	C0025405
C0022658	CTD	C0249135
C0048504	CTD	C0022672
C0007222	CTD	C0002006
C0151436	CTD	C0028978
C0001824	CTD	C0065598
C1168401	CTD	C0005740
C0038627	CTD	C0013421
C0042514	CTD	C0018318
C0002871	CTD	C0050940
C0007370	CTD	C1566866
C0041948	CTD	C0030873
C0012644	CTD	C0008803
C0035126	CTD	C0021246
C0640702	CTD	C0679360
C2609414	CTD	C0030072
C0040053	CTD	C0070458
C0878544	CTD	C0006995
C0006111	CTD	C0052150
C0152025	CTD	C0008290
C0005695	CTD	C0031237
C0001122	CTD	C0078794
C0013386	CTD	C0065864
C0033922	CTD	C0031412
C0020823	CTD	C0035412
C0162550	CTD	C0072953
C0017661	CTD	C0057445
C0010692	CTD	C0065162
C0008370	CTD	C0085173
C0022354	CTD	C1505020
C0026205	CTD	C0010582
C0025677	CTD	C0018991
C1961102	CTD	C0036048
C0017168	CTD	C0063105
C0020538	CTD	C0057420
C0033975	CTD	C0047123
C0041755	CTD	C0393080
C0236736	CTD	C0012306
C0162820	CTD	C0173050
C0025427	CTD	C0041738
C0027854	CTD	C0036579
C0009241	CTD	C0016967
C0032343	CTD	C0051522
C1961102	CTD	C0032447
C0001723	CTD	C0022154
C0022661	CTD	C0012550
C0020621	CTD	C1453642
C0046462	CTD	C0206669
C0853897	CTD	C0040976
C0008286	CTD	C0037036
C0002170	CTD	C0025677
C0270611	CTD	C0076829
C0002792	CTD	C0016018
C0036572	CTD	C0063810
C0026187	CTD	C0008370
C0004782	CTD	C0015042
C0040136	CTD	C0051051
C0270611	CTD	C0022180
C0152013	CTD	C0074027
C0085163	CTD	C0019080
C0677667	CTD	C0011991
C0012091	CTD	C0027819
C0020429	CTD	C2603616
C0012833	CTD	C0036443
C0027396	CTD	C0030567
C0033054	CTD	C0533648
C2609414	CTD	C0063810
C0021368	CTD	C0068395
C0015397	CTD	C0017710
C0013182	CTD	C0145918
C0023895	CTD	C0541174
C0036572	CTD	C0032085
C0027540	CTD	C0012403
C4277682	CTD	C0050587
C0007137	CTD	C0006644
C0032343	CTD	C0011259
C0040334	CTD	C0000771
C0151699	CTD	C0021403
C0039736	CTD	C0037997
C0025281	CTD	C0056387
C0025500	CTD	C0073115
C0020429	CTD	C0540814
C0026769	CTD	C0027360
C0018681	CTD	C0059364
C0428977	CTD	C0063810
C0002874	CTD	C0034403
C0002880	CTD	C0076075
C0017178	CTD	C0063479
C2609414	CTD	C0040077
C0043352	CTD	C1608551
C2932137	CTD	C0040921
C0039231	CTD	C0037912
C0002598	CTD	C0030569
C0040053	CTD	C0002823
C0009241	CTD	C0016945
C0018784	CTD	C0209738
C0030899	CTD	C0006625
C0003811	CTD	C0167723
C0009241	CTD	C0004609
C2609414	CTD	C0016229
C0155320	CTD	C0006230
C0006266	CTD	C0030398
C0021368	CTD	C0007289
C0018800	CTD	C1434886
C4277682	CTD	C0014417
C0002622	CTD	C0010590
C0013089	CTD	C0025209
C0022005	CTD	C0033774
C0026650	CTD	C0068897
C0030569	CTD	C0012194
C0019158	CTD	C0053091
C2936350	CTD	C0132878
C0031507	CTD	C0022876
C0333641	CTD	C0071589
C0019829	CTD	C0042682
C0009319	CTD	C0007018
C0024668	CTD	C0007404
C0003211	CTD	C0013604
C0011057	CTD	C0042679
C0019156	CTD	C0035891
C0013421	CTD	C0299792
C0013229	CTD	C0023904
C0235032	CTD	C0085196
C0020538	CTD	C0018988
C0023904	CTD	C0008184
C1456865	CTD	C0162772
C0027540	CTD	C0211726
C0019054	CTD	C0033429
C0033511	CTD	C0028432
C0040034	CTD	C0014921
C0009241	CTD	C0004237
C0086468	CTD	C0027350
C0006463	CTD	C0025149
C0020429	CTD	C0045127
C0007682	CTD	C0041098
C0020621	CTD	C0011710
C0027659	CTD	C0076080
C0020429	CTD	C0012522
C0242698	CTD	C0063146
C0030193	CTD	C0618111
C0001144	CTD	C1122962
C0023904	CTD	C0072667
C0023976	CTD	C0033216
C0036572	CTD	C0027139
C0021655	CTD	C0012968
C0003123	CTD	C3658480
C0039584	CTD	C0006632
C0021361	CTD	C2350559
C0076339	CTD	C0027854
C0027726	CTD	C0025381
C0042510	CTD	C0378528
C0022658	CTD	C0051761
C0022656	CTD	C0076184
C0017636	CTD	C0010467
C0043094	CTD	C2744790
C3178766	CTD	C0016564
C0018991	CTD	C0030350
C0022658	CTD	C0062602
C0025175	CTD	C0020545
C0030286	CTD	C1667080
C3882647	CTD	C0004905
C0023418	CTD	C0639950
C0004936	CTD	C0017710
C0027651	CTD	C0212877
C0079744	CTD	C0053064
C0007955	CTD	C0009377
C0026650	CTD	C2935004
C0022354	CTD	C0060580
C0030310	CTD	C0031117
C0038002	CTD	C0031507
C0038218	CTD	C0025815
C0013404	CTD	C0008209
C2609414	CTD	C0060933
C0040034	CTD	C0083097
C0023903	CTD	C0059387
C0002896	CTD	C0008809
C0027659	CTD	C0003392
C0002170	CTD	C0055162
C0041834	CTD	C0025376
C0021368	CTD	C0012171
C0026848	CTD	C0289779
C0038356	CTD	C0015627
C0027540	CTD	C0051916
C0012200	CTD	C0030354
C0162820	CTD	C0028752
C0001623	CTD	C0042839
C0428977	CTD	C0060933
C0003509	CTD	C0045093
C0005695	CTD	C0012200
C0027051	CTD	C2604206
C0065642	CTD	C0039584
C1565489	CTD	C0017710
C2609414	CTD	C0045906
C0042018	CTD	C0033798
C1449861	CTD	C0031596
C0013229	CTD	C0009443
C0010583	CTD	C0007138
C0032617	CTD	C0037494
C0033487	CTD	C0085636
C0020507	CTD	C0037125
C0027794	CTD	C0009131
C0040046	CTD	C0016875
C0020598	CTD	C0257685
C0002622	CTD	C0009237
C0027627	CTD	C2353339
C0013386	CTD	C0387955
C0242488	CTD	C0388087
C1134719	CTD	C0282564
C0035871	CTD	C0012644
C0076513	CTD	C0030569
C0012258	CTD	C0752308
C0034372	CTD	C0004609
C0011311	CTD	C0037125
C0023570	CTD	C0002871
C0019134	CTD	C0027055
C0042035	CTD	C0015846
C1458155	CTD	C0066372
C0013604	CTD	C0912586
C0026549	CTD	C0031212
C0026827	CTD	C0008845
C0428977	CTD	C0131291
C0001614	CTD	C0006644
C1262477	CTD	C0003174
C0027626	CTD	C1176007
C0070403	CTD	C0701826
C0023186	CTD	C0072494
C0009170	CTD	C0009241
C0162835	CTD	C0616813
C0025153	CTD	C0020580
C0024121	CTD	C0016778
C0032269	CTD	C0013090
C0040822	CTD	C0962702
C0031117	CTD	C0059682
C0206171	CTD	C0663241
C0020507	CTD	C0000618
C0013604	CTD	C2603980
C0015967	CTD	C0030073
C0001206	CTD	C0209211
C0030567	CTD	C0000215
C1956628	CTD	C0021655
C0020473	CTD	C0074554
C2609414	CTD	C0074719
C0014912	CTD	C0007621
C0013604	CTD	C0165397
C0018681	CTD	C0106497
C0036572	CTD	C0910430
